,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
347,268,Nikola Jović,PF,20,MIA,35,27,18.1,2.3,5.3,.439,1.3,3.0,.419,1.1,2.3,.463,.556,0.6,0.9,.606,0.5,3.4,4.0,1.8,0.5,0.3,1.0,1.9,6.5,2024
348,269,Johnny Juzang,SG,22,UTA,11,1,13.7,2.0,4.4,.458,1.3,3.3,.389,0.7,1.1,.667,.604,0.0,0.0,,0.2,1.2,1.4,0.5,0.0,0.0,0.4,1.1,5.3,2024
349,270,Luke Kennard,SG,27,MEM,36,19,25.2,3.6,8.0,.453,2.8,6.1,.454,0.9,1.9,.449,.625,1.1,1.2,.886,0.3,2.5,2.8,3.3,0.5,0.0,1.3,1.1,11.1,2024
350,271,Walker Kessler,C,22,UTA,59,20,23.6,3.7,5.6,.654,0.1,0.3,.211,3.6,5.3,.681,.660,0.9,1.5,.586,2.6,5.1,7.7,0.9,0.5,2.5,1.0,2.1,8.3,2024
351,272,Braxton Key,SF,26,DEN,17,0,3.2,0.4,0.9,.375,0.1,0.2,.250,0.3,0.7,.417,.406,0.2,0.4,.667,0.2,0.6,0.8,0.5,0.1,0.1,0.1,0.3,1.0,2024
352,273,Corey Kispert,SF,24,WAS,69,11,23.9,4.5,9.3,.485,2.2,5.7,.379,2.4,3.6,.652,.601,1.4,1.9,.723,0.3,2.2,2.5,1.7,0.5,0.2,1.1,1.7,12.6,2024
353,274,Maxi Kleber,C,32,DAL,33,7,20.9,1.5,3.6,.415,0.7,2.2,.324,0.8,1.3,.568,.517,0.7,1.1,.657,0.6,2.8,3.3,1.7,0.4,0.6,0.6,2.0,4.4,2024
354,275,Kevin Knox,SF,24,DET,31,11,18.1,2.8,6.0,.462,1.0,3.0,.330,1.8,3.0,.598,.546,0.6,0.7,.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2,2024
355,276,John Konchar,SF,27,MEM,55,23,21.3,1.6,3.8,.423,0.7,2.2,.317,0.9,1.6,.568,.514,0.4,0.5,.840,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,2024
356,277,Furkan Korkmaz,SG,26,PHI,35,0,8.6,0.9,2.2,.395,0.4,1.1,.350,0.5,1.0,.444,.487,0.4,0.6,.700,0.1,0.7,0.9,0.7,0.4,0.1,0.3,0.5,2.5,2024
357,278,Luke Kornet,C,28,BOS,53,5,15.6,2.2,3.2,.680,0.0,0.0,,2.2,3.2,.680,.680,0.8,0.9,.894,1.9,2.2,4.2,1.0,0.4,1.0,0.4,1.4,5.2,2024
358,279,Vit Krejci,PG,23,ATL,10,8,22.8,1.8,4.0,.450,0.9,2.5,.360,0.9,1.5,.600,.563,0.4,0.5,.800,0.2,1.1,1.3,2.4,0.6,0.4,0.6,2.1,4.9,2024
359,280,Jonathan Kuminga,PF,21,GSW,69,43,26.3,6.2,11.8,.528,0.7,2.3,.321,5.5,9.6,.577,.558,3.1,4.1,.741,1.2,3.5,4.7,2.1,0.7,0.5,1.7,2.3,16.3,2024
360,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
361,281,Kyle Kuzma,PF,28,WAS,67,67,32.3,8.7,18.7,.467,2.2,6.5,.336,6.6,12.3,.536,.525,2.7,3.5,.781,0.9,5.6,6.5,4.2,0.5,0.7,2.7,2.2,22.4,2024
362,282,Jock Landale,C,28,HOU,44,0,11.0,1.4,2.9,.473,0.1,0.6,.192,1.3,2.3,.544,.492,0.8,0.9,.825,1.5,1.3,2.8,1.0,0.3,0.6,0.5,1.2,3.6,2024
363,283,Jake LaRavia,PF,22,MEM,26,1,19.8,2.6,7.3,.354,1.0,3.5,.272,1.6,3.7,.433,.421,2.3,2.8,.822,1.5,2.0,3.5,1.3,0.8,0.3,0.8,1.9,8.4,2024
364,284,Zach LaVine,SG,28,CHI,25,23,34.9,6.8,15.0,.452,2.4,6.8,.349,4.4,8.3,.536,.531,3.5,4.1,.854,0.3,4.8,5.2,3.9,0.8,0.3,2.1,2.3,19.5,2024
365,285,A.J. Lawson,SG,23,DAL,33,0,7.4,1.3,2.8,.468,0.4,1.3,.310,0.9,1.6,.596,.537,0.4,0.6,.619,0.4,0.7,1.0,0.4,0.3,0.1,0.3,0.6,3.5,2024
366,286,Saben Lee,PG,24,PHO,21,0,8.5,0.9,2.5,.340,0.1,0.8,.125,0.8,1.8,.432,.358,1.4,1.9,.744,0.4,1.0,1.5,1.4,0.3,0.1,0.4,0.6,3.2,2024
367,287,Alex Len,C,30,SAC,36,0,9.0,1.1,1.8,.606,0.0,0.1,.000,1.1,1.8,.635,.606,0.4,0.8,.593,1.0,1.7,2.7,0.9,0.3,0.6,0.6,1.2,2.7,2024
368,288,Kawhi Leonard,SF,32,LAC,64,64,34.1,8.9,17.0,.525,2.1,5.0,.419,6.8,12.0,.570,.587,3.8,4.3,.887,1.2,4.9,6.0,3.6,1.6,0.8,1.7,1.4,23.7,2024
369,289,Caris LeVert,SG,29,CLE,59,7,28.6,5.0,12.2,.413,1.6,5.0,.319,3.4,7.2,.479,.478,2.2,2.9,.747,0.6,3.4,4.0,5.2,1.1,0.5,1.6,1.8,13.8,2024
370,290,Kira Lewis Jr.,PG,22,TOT,23,0,8.6,1.0,3.0,.338,0.1,1.1,.120,0.9,1.9,.465,.360,0.7,0.7,.882,0.3,0.6,0.9,1.3,0.3,0.0,0.4,0.4,2.8,2024
371,290,Kira Lewis Jr.,PG,22,NOP,15,0,9.6,1.1,3.5,.308,0.1,1.3,.100,0.9,2.1,.438,.327,0.7,0.7,.909,0.3,0.7,0.9,1.2,0.3,0.1,0.5,0.5,2.9,2024
372,290,Kira Lewis Jr.,PG,22,TOR,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024
373,290,Kira Lewis Jr.,PG,22,UTA,7,0,7.3,1.0,2.3,.438,0.1,0.7,.200,0.9,1.6,.545,.469,0.7,0.9,.833,0.4,0.6,1.0,1.7,0.1,0.0,0.3,0.1,2.9,2024
374,291,Maxwell Lewis,SF,21,LAL,25,0,3.3,0.1,0.5,.231,0.0,0.2,.250,0.1,0.4,.222,.269,0.0,0.0,,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.2,0.3,2024
375,292,E.J. Liddell,PF,23,NOP,8,0,2.9,0.1,0.8,.167,0.0,0.6,.000,0.1,0.1,1.000,.167,0.3,0.3,1.000,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,2024
376,293,Damian Lillard,PG,33,MIL,66,66,35.1,7.5,17.5,.428,3.1,8.6,.360,4.4,8.9,.492,.516,6.4,6.9,.927,0.5,3.9,4.4,7.0,1.0,0.2,2.6,1.8,24.4,2024
377,294,Nassir Little,SF,23,PHO,39,2,11.2,1.3,2.9,.455,0.5,1.6,.313,0.8,1.2,.646,.545,0.4,0.5,.850,0.4,1.5,1.8,0.5,0.3,0.3,0.3,1.0,3.6,2024
378,295,Dereck Lively II,C,19,DAL,51,42,23.9,4.1,5.5,.750,0.0,0.0,.000,4.1,5.5,.755,.750,0.8,1.5,.506,2.6,4.3,6.9,1.1,0.6,1.4,1.0,2.7,9.0,2024
379,296,Isaiah Livers,PF,25,DET,23,6,20.4,1.7,5.0,.345,1.0,3.3,.286,0.8,1.7,.462,.440,0.5,0.8,.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0,2024
380,297,Chris Livingston,SF,20,MIL,17,0,4.2,0.5,1.1,.444,0.1,0.2,.250,0.4,0.8,.500,.472,0.1,0.1,1.000,0.1,0.8,0.9,0.3,0.1,0.0,0.2,0.6,1.1,2024
381,298,Kenneth Lofton Jr.,PF,21,TOT,17,0,6.4,0.9,2.5,.349,0.2,0.7,.250,0.7,1.8,.387,.384,0.5,0.9,.533,0.1,0.9,1.1,0.8,0.2,0.2,0.5,0.9,2.4,2024
382,298,Kenneth Lofton Jr.,PF,21,MEM,15,0,6.6,0.9,2.5,.378,0.2,0.7,.300,0.7,1.8,.407,.419,0.5,1.0,.533,0.1,0.9,1.0,0.9,0.2,0.2,0.4,1.0,2.6,2024
383,298,Kenneth Lofton Jr.,PF,21,PHI,2,0,4.5,0.5,3.0,.167,0.0,1.0,.000,0.5,2.0,.250,.167,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,1.0,0.0,1.0,2024
384,299,Kevon Looney,C,27,GSW,63,36,16.8,1.9,3.2,.598,0.0,0.0,.000,1.9,3.1,.601,.598,0.7,1.1,.667,2.0,3.8,5.8,2.0,0.4,0.3,0.7,2.2,4.5,2024
385,300,Brook Lopez,C,35,MIL,68,68,30.7,4.6,9.6,.481,1.9,5.1,.363,2.8,4.5,.616,.578,1.3,1.6,.827,1.5,3.8,5.3,1.7,0.6,2.5,0.9,2.4,12.5,2024
386,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
387,301,Robin Lopez,C,35,MIL,16,2,4.1,0.4,1.2,.368,0.1,0.5,.250,0.3,0.7,.455,.421,0.1,0.1,1.000,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.4,1.1,2024
388,302,Kevin Love,PF,35,MIA,47,5,17.5,2.9,6.5,.443,1.6,4.5,.349,1.3,2.0,.656,.564,1.7,2.2,.779,1.1,5.1,6.2,2.2,0.3,0.2,0.8,1.8,9.0,2024
389,303,Kyle Lowry,PG,37,TOT,51,46,28.3,2.7,6.5,.419,1.6,4.3,.378,1.1,2.3,.496,.542,1.1,1.3,.844,0.6,2.8,3.4,4.2,1.1,0.4,1.4,2.4,8.2,2024
390,303,Kyle Lowry,PG,37,MIA,37,35,28.0,2.8,6.5,.426,1.7,4.4,.385,1.1,2.2,.506,.554,0.9,1.1,.833,0.7,2.8,3.5,4.0,1.1,0.4,1.4,2.5,8.2,2024
391,303,Kyle Lowry,PG,37,PHI,14,11,29.0,2.6,6.6,.402,1.4,4.0,.357,1.2,2.6,.472,.511,1.4,1.6,.864,0.4,2.7,3.1,4.9,1.1,0.2,1.3,1.9,8.1,2024
392,304,Seth Lundy,SF,23,ATL,9,0,5.8,0.4,1.9,.235,0.3,1.4,.231,0.1,0.4,.250,.324,0.3,0.4,.750,0.1,0.7,0.8,0.0,0.0,0.0,0.1,0.7,1.6,2024
393,305,Trey Lyles,PF,28,SAC,49,0,19.8,2.4,5.3,.450,1.4,3.7,.383,1.0,1.7,.598,.582,0.9,1.3,.698,1.0,3.4,4.4,1.1,0.3,0.3,0.6,1.6,7.1,2024
394,306,Théo Maledon,PG,22,TOT,17,1,12.5,1.2,4.1,.286,0.3,1.8,.167,0.9,2.4,.375,.321,0.8,0.9,.933,0.2,1.2,1.4,1.6,0.4,0.0,1.1,1.2,3.5,2024
395,306,Théo Maledon,PG,22,CHO,13,1,15.4,1.5,5.1,.288,0.4,2.3,.167,1.1,2.8,.389,.326,0.8,0.9,.917,0.3,1.5,1.8,2.2,0.5,0.0,1.2,1.4,4.2,2024
396,306,Théo Maledon,PG,22,PHO,4,0,3.3,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.8,0.8,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.8,1.3,2024
397,307,Sandro Mamukelashvili,C,24,SAS,38,0,6.4,1.0,2.2,.470,0.2,1.0,.243,0.8,1.2,.652,.524,0.3,0.4,.706,0.7,1.1,1.8,0.8,0.2,0.2,0.2,0.6,2.6,2024
398,308,Terance Mann,SG,27,LAC,63,59,25.5,3.2,6.6,.489,1.0,2.8,.341,2.3,3.7,.602,.563,1.0,1.2,.831,1.2,2.1,3.3,1.7,0.6,0.2,0.6,1.9,8.4,2024
399,309,Tre Mann,PG,22,TOT,29,16,21.2,3.2,7.0,.460,1.1,2.8,.383,2.1,4.2,.512,.537,0.8,1.1,.697,0.5,3.1,3.6,3.4,1.0,0.0,1.1,1.1,8.3,2024
400,309,Tre Mann,PG,22,OKC,13,0,9.2,1.5,3.1,.500,0.6,1.5,.421,0.9,1.6,.571,.600,0.1,0.1,1.000,0.3,1.5,1.8,1.5,0.2,0.0,0.7,0.2,3.8,2024
401,309,Tre Mann,PG,22,CHO,16,16,30.9,4.6,10.1,.451,1.4,3.9,.371,3.1,6.3,.500,.522,1.4,2.0,.688,0.7,4.4,5.1,4.9,1.7,0.0,1.5,1.8,11.9,2024
402,310,Boban Marjanović,C,35,HOU,12,0,4.6,0.9,2.0,.458,0.0,0.2,.000,0.9,1.8,.500,.458,0.5,0.8,.667,0.5,1.4,1.9,0.3,0.0,0.1,0.2,0.4,2.3,2024
403,311,Lauri Markkanen,PF,26,UTA,53,53,32.9,7.7,16.1,.479,3.1,8.0,.392,4.6,8.1,.564,.576,4.4,5.0,.894,2.2,6.0,8.2,2.0,0.9,0.5,1.4,1.8,23.0,2024
404,312,Naji Marshall,SF,26,NOP,59,1,19.1,2.7,5.8,.465,0.9,2.4,.390,1.8,3.4,.517,.545,1.1,1.4,.793,0.9,2.9,3.7,2.0,0.8,0.2,1.0,1.4,7.4,2024
405,313,Caleb Martin,SF,28,MIA,54,19,27.3,3.9,8.8,.440,1.3,3.6,.368,2.5,5.2,.489,.515,1.3,1.6,.782,1.2,3.4,4.6,2.0,0.8,0.4,1.2,2.1,10.3,2024
406,314,Cody Martin,SF,28,CHO,28,22,26.9,2.9,7.7,.381,1.0,3.1,.314,2.0,4.6,.426,.444,0.7,1.2,.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5,2024
407,315,KJ Martin,SF,23,TOT,54,2,11.8,1.5,2.8,.536,0.1,0.5,.308,1.4,2.4,.583,.562,0.4,0.8,.537,0.6,1.4,2.0,0.8,0.4,0.1,0.5,1.7,3.6,2024
408,315,KJ Martin,SF,23,LAC,2,0,15.5,2.0,5.0,.400,0.5,2.5,.200,1.5,2.5,.600,.450,0.5,1.0,.500,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0,2024
409,315,KJ Martin,SF,23,PHI,52,2,11.7,1.5,2.8,.545,0.1,0.4,.333,1.4,2.3,.582,.570,0.4,0.8,.538,0.6,1.5,2.0,0.8,0.4,0.1,0.5,1.7,3.5,2024
410,316,Garrison Mathews,SG,27,ATL,54,4,13.9,1.3,2.8,.447,1.1,2.4,.439,0.2,0.4,.500,.638,0.4,0.6,.774,0.3,1.1,1.4,0.5,0.3,0.1,0.3,1.7,4.0,2024
411,317,Bennedict Mathurin,SF,21,IND,59,19,26.1,5.0,11.2,.446,1.4,3.6,.374,3.7,7.6,.481,.507,3.1,3.8,.821,1.0,2.9,4.0,2.0,0.6,0.2,1.6,2.0,14.5,2024
412,318,Wesley Matthews,SG,37,ATL,30,3,11.2,0.9,2.5,.351,0.7,1.8,.364,0.2,0.6,.316,.486,0.5,0.7,.727,0.1,1.3,1.4,0.6,0.4,0.3,0.2,1.2,2.9,2024
413,319,Tyrese Maxey,PG,23,PHI,62,62,37.3,9.0,20.1,.447,3.0,8.0,.374,6.0,12.1,.495,.521,4.8,5.5,.871,0.5,3.1,3.6,6.2,1.0,0.5,1.7,2.2,25.7,2024
414,320,Skylar Mays,PG-SG,26,TOT,34,5,12.5,1.9,4.6,.399,0.5,1.6,.296,1.4,3.1,.452,.449,0.4,0.5,.765,0.3,1.0,1.3,2.5,0.6,0.1,0.6,0.8,4.6,2024
415,320,Skylar Mays,PG,26,POR,21,5,17.0,2.5,6.6,.384,0.7,2.3,.286,1.9,4.2,.438,.435,0.6,0.8,.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3,2024
416,320,Skylar Mays,SG,26,LAL,13,0,5.4,0.8,1.5,.500,0.2,0.4,.400,0.6,1.2,.533,.550,0.0,0.0,,0.1,0.4,0.5,0.7,0.5,0.1,0.2,0.5,1.7,2024
417,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
418,321,Miles McBride,PG,23,NYK,57,8,16.7,2.7,5.9,.454,1.4,3.3,.416,1.3,2.5,.503,.572,0.6,0.7,.842,0.4,0.8,1.2,1.4,0.6,0.1,0.4,1.4,7.3,2024
419,322,CJ McCollum,PG,32,NOP,55,55,31.5,6.8,14.8,.461,3.3,8.0,.418,3.5,6.8,.512,.574,1.6,2.0,.793,0.5,3.6,4.1,4.4,1.0,0.7,1.6,1.9,18.6,2024
420,323,T.J. McConnell,PG,31,IND,61,4,17.9,4.3,7.8,.548,0.2,0.5,.364,4.1,7.3,.562,.561,0.7,0.9,.772,0.5,2.2,2.7,5.4,1.1,0.1,1.6,1.0,9.5,2024
421,324,Jaden McDaniels,SF,23,MIN,61,60,29.3,4.3,8.8,.489,1.2,3.5,.349,3.0,5.2,.583,.559,0.8,1.1,.701,0.8,2.3,3.1,1.3,0.9,0.6,1.2,3.2,10.6,2024
422,325,Jalen McDaniels,SF,26,TOR,41,0,9.5,1.2,3.3,.350,0.3,1.5,.177,0.9,1.8,.493,.391,0.4,0.6,.667,0.3,1.1,1.5,0.6,0.4,0.1,0.5,0.9,3.0,2024
423,326,Doug McDermott,SF,32,TOT,55,0,14.7,2.0,4.6,.437,1.5,3.7,.417,0.5,0.9,.520,.604,0.2,0.3,.579,0.2,0.8,1.0,1.2,0.3,0.0,0.5,1.0,5.8,2024
424,326,Doug McDermott,SF,32,SAS,46,0,15.2,2.1,4.7,.442,1.7,3.8,.439,0.4,0.9,.452,.619,0.2,0.4,.588,0.2,0.9,1.0,1.2,0.2,0.0,0.5,1.0,6.0,2024
425,326,Doug McDermott,SF,32,IND,9,0,12.1,1.8,4.3,.410,1.0,3.4,.290,0.8,0.9,.875,.526,0.1,0.2,.500,0.1,0.7,0.8,1.0,0.3,0.0,0.4,0.9,4.7,2024
426,327,JaVale McGee,C,36,SAC,41,0,7.8,1.8,3.0,.615,0.0,0.1,.200,1.8,2.9,.632,.619,0.6,1.0,.581,1.0,1.9,2.8,0.4,0.3,0.5,0.8,1.1,4.3,2024
427,328,Bryce McGowens,SG,21,CHO,50,13,15.8,1.8,3.9,.454,0.6,1.8,.341,1.2,2.1,.547,.531,1.0,1.4,.754,0.3,1.5,1.8,0.9,0.4,0.1,0.5,1.4,5.2,2024
428,329,Jordan McLaughlin,PG,27,MIN,45,0,10.3,1.2,2.5,.460,0.8,1.6,.486,0.4,1.0,.419,.611,0.2,0.3,.667,0.3,1.0,1.3,1.9,0.7,0.2,0.3,0.5,3.2,2024
429,330,De'Anthony Melton,SG,25,PHI,36,33,27.8,3.8,9.7,.391,2.1,5.8,.362,1.7,3.9,.433,.499,1.8,2.2,.835,0.8,3.1,3.8,3.1,1.6,0.4,1.1,2.3,11.5,2024
430,331,Nathan Mensah,C,25,CHO,25,0,12.3,0.5,1.1,.429,0.0,0.0,,0.5,1.1,.429,.429,0.4,0.5,.750,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3,2024
431,332,Sam Merrill,SG,27,CLE,53,1,17.5,2.6,6.4,.405,2.3,5.8,.403,0.3,0.7,.417,.585,0.4,0.4,.955,0.4,1.6,2.0,1.8,0.3,0.1,0.3,1.2,7.9,2024
432,333,Chimezie Metu,C,26,TOT,40,6,13.2,1.9,3.7,.503,0.4,1.5,.259,1.5,2.3,.659,.554,1.2,1.3,.887,0.7,2.5,3.1,0.6,0.6,0.3,0.8,1.3,5.3,2024
433,333,Chimezie Metu,C,26,PHO,37,5,12.1,1.8,3.5,.508,0.4,1.4,.294,1.4,2.1,.646,.565,1.0,1.2,.884,0.6,2.3,3.0,0.5,0.5,0.2,0.7,1.1,5.0,2024
434,333,Chimezie Metu,C,26,DET,3,1,27.0,3.0,6.3,.474,0.0,2.3,.000,3.0,4.0,.750,.474,3.0,3.3,.900,1.0,4.0,5.0,2.0,1.0,0.3,2.0,3.7,9.0,2024
435,334,Vasilije Micić,PG,30,TOT,49,10,17.7,2.6,5.7,.450,0.6,2.3,.279,1.9,3.4,.563,.505,1.0,1.2,.828,0.2,1.1,1.3,3.7,0.4,0.1,1.5,1.0,6.7,2024
436,334,Vasilije Micić,PG,30,OKC,30,0,12.0,1.2,3.0,.407,0.4,1.5,.244,0.9,1.5,.565,.467,0.5,0.6,.737,0.0,0.8,0.8,2.5,0.3,0.1,1.0,0.7,3.3,2024
437,334,Vasilije Micić,PG,30,CHO,19,10,26.6,4.6,9.8,.471,1.1,3.5,.303,3.6,6.4,.562,.524,1.8,2.1,.872,0.5,1.6,2.1,5.5,0.7,0.2,2.4,1.4,12.1,2024
438,335,Khris Middleton,SF,32,MIL,46,46,26.4,5.7,11.6,.493,1.7,4.5,.380,4.0,7.2,.562,.566,1.9,2.3,.837,0.7,3.7,4.4,5.2,0.9,0.3,2.2,2.5,15.0,2024
439,336,Brandon Miller,SF,21,CHO,63,57,31.9,6.3,14.5,.434,2.3,6.3,.368,3.9,8.1,.485,.514,1.8,2.2,.804,0.8,3.4,4.2,2.4,0.9,0.5,1.7,2.5,16.6,2024
440,337,Jordan Miller,SF,24,LAC,8,0,3.5,0.6,1.1,.556,0.1,0.3,.500,0.5,0.9,.571,.611,0.3,0.3,1.000,0.4,0.3,0.6,0.0,0.0,0.0,0.1,0.3,1.6,2024
441,338,Leonard Miller,SF,20,MIN,9,0,3.3,0.8,1.2,.636,0.1,0.3,.333,0.7,0.9,.750,.682,0.0,0.0,,0.2,1.1,1.3,0.6,0.1,0.1,0.1,0.4,1.7,2024
442,339,Dariq Whitehead,SF,19,BRK,2,0,12.0,0.5,2.5,.200,0.0,1.5,.000,0.5,1.0,.500,.200,0.5,1.0,.500,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,2024
443,340,Patty Mills,PG,35,TOT,28,3,12.5,1.4,4.0,.342,0.8,2.6,.284,0.6,1.3,.459,.437,0.1,0.1,1.000,0.3,0.9,1.2,1.1,0.6,0.0,0.5,1.0,3.6,2024
444,340,Patty Mills,PG,35,ATL,19,0,10.6,1.0,2.7,.373,0.7,1.8,.382,0.3,0.9,.353,.500,0.0,0.0,,0.3,0.8,1.1,0.7,0.5,0.1,0.4,0.9,2.7,2024
445,340,Patty Mills,PG,35,MIA,9,3,16.6,2.1,6.7,.317,0.9,4.4,.200,1.2,2.2,.550,.383,0.4,0.4,1.000,0.4,1.1,1.6,1.9,0.9,0.0,0.7,1.3,5.6,2024
446,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
447,341,Shake Milton,SG,27,TOT,44,0,12.7,1.7,4.3,.399,0.4,1.4,.270,1.3,2.8,.464,.444,0.9,1.1,.816,0.3,1.3,1.6,1.3,0.4,0.1,0.7,1.1,4.7,2024
448,341,Shake Milton,SG,27,MIN,38,0,12.9,1.7,4.2,.400,0.4,1.4,.264,1.3,2.8,.467,.444,0.9,1.2,.818,0.2,1.2,1.3,1.3,0.4,0.1,0.7,1.2,4.7,2024
449,341,Shake Milton,SG,27,DET,4,0,15.8,2.8,6.5,.423,0.8,2.3,.333,2.0,4.3,.471,.481,0.5,0.8,.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8,2024
450,341,Shake Milton,SG,27,NYK,2,0,2.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2024
451,342,Justin Minaya,SF,24,POR,25,0,7.9,0.4,1.5,.263,0.2,1.0,.231,0.2,0.5,.333,.342,0.2,0.3,.500,0.5,0.6,1.1,0.4,0.2,0.2,0.2,0.5,1.2,2024
452,343,Josh Minott,SF,21,MIN,24,0,2.8,0.5,1.1,.444,0.1,0.3,.250,0.4,0.8,.526,.481,0.5,0.6,.857,0.1,0.4,0.5,0.2,0.1,0.2,0.1,0.3,1.6,2024
453,344,Davion Mitchell,PG,25,SAC,60,4,13.8,1.7,3.8,.449,0.6,1.9,.322,1.1,1.9,.580,.531,0.3,0.5,.741,0.2,0.9,1.1,1.7,0.2,0.1,0.6,1.2,4.4,2024
454,345,Donovan Mitchell,SG,27,CLE,49,49,35.3,9.4,20.2,.468,3.4,9.1,.373,6.1,11.1,.545,.552,5.1,5.9,.862,0.9,4.4,5.3,6.1,1.8,0.5,2.9,2.2,27.4,2024
455,346,Evan Mobley,PF,22,CLE,39,39,30.9,6.4,11.1,.580,0.3,0.9,.351,6.1,10.2,.601,.595,2.4,3.4,.710,2.4,7.7,10.1,3.0,0.9,1.5,1.9,2.8,15.6,2024
456,347,Isaiah Mobley,PF,24,CLE,6,0,8.5,0.8,2.2,.385,0.3,1.2,.286,0.5,1.0,.500,.462,0.0,0.0,,0.0,1.0,1.0,1.0,0.2,0.0,0.2,0.8,2.0,2024
457,348,Malik Monk,SG,25,SAC,69,0,26.3,5.6,12.6,.445,2.1,6.0,.357,3.4,6.6,.527,.531,2.4,2.9,.831,0.4,2.6,2.9,5.3,0.6,0.6,2.1,2.2,15.8,2024
458,349,Moses Moody,SG,21,GSW,54,8,17.1,2.9,6.4,.456,1.0,3.0,.327,1.9,3.4,.571,.533,1.0,1.3,.789,1.0,2.0,3.0,0.7,0.7,0.4,0.7,1.2,7.8,2024
459,350,Xavier Moon,SG,29,LAC,8,0,4.4,0.6,1.5,.417,0.0,0.5,.000,0.6,1.0,.625,.417,0.1,0.3,.500,0.3,0.4,0.6,0.6,0.1,0.1,0.5,0.5,1.4,2024
460,351,Taze Moore,SG,25,POR,3,0,3.3,1.0,1.7,.600,0.0,0.7,.000,1.0,1.0,1.000,.600,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.7,2.0,2024
461,352,Wendell Moore Jr.,SG,22,MIN,17,0,2.9,0.3,0.6,.500,0.0,0.2,.000,0.3,0.4,.833,.500,0.0,0.0,,0.0,0.4,0.4,0.1,0.3,0.1,0.2,0.2,0.6,2024
462,353,Ja Morant,PG,24,MEM,9,9,35.3,8.9,18.9,.471,1.6,5.7,.275,7.3,13.2,.555,.512,5.8,7.1,.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,2024
463,354,Marcus Morris,PF,34,TOT,41,7,17.6,2.5,5.7,.438,1.0,2.6,.400,1.5,3.2,.469,.528,0.9,1.0,.833,0.5,2.6,3.0,0.8,0.3,0.3,0.6,1.6,6.9,2024
464,354,Marcus Morris,PF,34,PHI,37,7,17.2,2.4,5.5,.439,1.0,2.4,.400,1.5,3.1,.470,.527,0.8,1.0,.861,0.5,2.5,2.9,0.7,0.4,0.3,0.5,1.6,6.7,2024
465,354,Marcus Morris,PF,34,CLE,4,0,21.0,3.3,7.5,.433,1.5,3.8,.400,1.8,3.8,.467,.533,1.0,1.5,.667,0.3,3.5,3.8,1.5,0.3,0.3,1.3,1.3,9.0,2024
466,355,Markieff Morris,PF,34,DAL,20,1,8.4,1.0,2.6,.365,0.6,1.6,.375,0.4,1.0,.350,.481,0.2,0.2,.750,0.2,1.3,1.5,0.6,0.3,0.1,0.5,0.6,2.7,2024
