,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
698,531,Lindy Waters III,SG,26,OKC,33,217,11.4,.583,.840,.013,3.4,13.9,8.8,10.1,0.4,2.6,7.4,16.4,0.2,0.2,0.4,.091,-0.1,-1.1,-1.2,0.0,2024
699,532,Trendon Watford,PF,23,BRK,58,717,16.9,.628,.218,.298,7.1,17.9,12.3,14.0,1.5,2.1,13.7,20.8,1.1,0.7,1.8,.122,-0.3,0.5,0.2,0.4,2024
700,533,Peyton Watson,SF,21,DEN,75,1367,11.5,.538,.357,.241,4.5,15.2,10.0,7.1,1.4,4.6,10.7,16.5,0.2,1.8,2.0,.069,-3.1,0.6,-2.5,-0.2,2024
701,534,Victor Wembanyama,C,20,SAS,67,1962,22.9,.563,.326,.315,8.5,31.4,19.8,20.9,2.1,10.0,16.0,32.3,-1.0,4.1,3.2,.077,1.7,3.2,4.9,3.4,2024
702,535,Blake Wesley,SG,20,SAS,55,745,10.4,.531,.240,.380,2.3,9.2,5.7,26.3,1.7,1.0,16.7,14.2,0.4,0.5,0.9,.057,-3.9,0.1,-3.8,-0.3,2024
703,536,Russell Westbrook,PG,35,LAC,64,1433,16.3,.514,.236,.249,7.7,18.2,13.1,28.7,2.4,1.4,16.0,25.3,0.2,1.7,1.9,.064,-0.1,0.5,0.4,0.9,2024
704,537,Coby White,PG,23,CHI,73,2681,14.5,.572,.469,.220,1.8,13.1,7.3,21.1,0.9,0.7,11.2,22.8,2.7,1.6,4.3,.078,0.8,-1.3,-0.5,1.0,2024
705,538,Derrick White,SG,29,BOS,70,2290,17.2,.616,.583,.185,2.5,11.6,7.2,21.4,1.5,3.3,11.0,18.7,5.0,3.4,8.4,.176,2.6,1.5,4.1,3.5,2024
706,539,Cam Whitmore,SF,19,HOU,41,747,16.8,.564,.464,.246,5.7,17.4,11.5,4.2,1.8,1.5,8.4,27.8,0.1,1.0,1.2,.076,1.1,-0.9,0.2,0.4,2024
707,540,Aaron Wiggins,SG,25,OKC,72,1098,14.8,.666,.348,.189,6.3,11.3,8.9,8.7,2.0,1.5,13.0,15.9,1.7,1.3,3.0,.131,0.2,0.1,0.3,0.6,2024
708,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2024
709,541,Andrew Wiggins,SF,28,GSW,67,1808,12.6,.540,.317,.234,6.6,12.4,9.5,8.8,1.1,1.8,9.1,20.7,1.0,1.4,2.4,.064,-1.4,-1.2,-2.6,-0.3,2024
710,542,Lindell Wigginton,PG,25,MIL,3,8,5.7,.510,.400,.400,0.0,0.0,0.0,0.0,0.0,0.0,14.5,37.1,0.0,0.0,0.0,-0.157,-14.6,-9.2,-23.8,0.0,2024
711,543,Alondes Williams,SG,24,MIA,4,11,-3.6,.338,.500,.250,0.0,10.9,5.3,0.0,0.0,0.0,18.4,22.1,-0.1,0.0,-0.1,-0.235,-12.2,-4.7,-16.9,0.0,2024
712,544,Brandon Williams,PG,24,DAL,13,60,11.0,.431,.304,.478,5.7,7.5,6.6,26.0,0.8,1.5,9.7,22.1,0.0,0.0,0.0,.009,-1.7,-2.2,-3.9,0.0,2024
713,545,Grant Williams,PF,25,TOT,72,1994,10.2,.579,.571,.229,4.6,12.5,8.5,10.5,1.0,1.7,13.9,15.7,0.9,1.3,2.2,.053,-2.1,-0.6,-2.8,-0.4,2024
714,545,Grant Williams,PF,25,DAL,47,1242,8.3,.560,.662,.174,4.2,11.1,7.7,8.2,0.9,1.9,13.4,13.6,0.3,0.9,1.3,.049,-2.7,-0.7,-3.3,-0.4,2024
715,545,Grant Williams,PF,25,CHO,25,752,13.4,.603,.453,.300,5.2,14.9,9.9,14.3,1.1,1.2,14.4,19.2,0.6,0.4,0.9,.060,-1.3,-0.6,-1.8,0.0,2024
716,546,Jalen Williams,PF,22,OKC,67,2124,19.2,.623,.243,.230,2.1,12.1,7.3,21.4,1.7,1.9,10.2,24.0,4.3,2.4,6.8,.153,2.1,0.2,2.2,2.3,2024
717,547,Jaylin Williams,C,21,OKC,63,811,12.3,.544,.644,.198,4.9,24.8,15.3,14.9,1.5,2.9,12.0,13.4,0.7,1.3,2.0,.120,-1.1,1.9,0.8,0.6,2024
718,548,Jeenathan Williams,SG,24,HOU,19,104,14.7,.541,.100,.250,10.5,8.5,9.5,10.1,1.4,0.0,4.3,19.0,0.2,0.1,0.3,.118,-1.4,-0.9,-2.3,0.0,2024
719,549,Kenrich Williams,PF,29,OKC,63,920,12.0,.561,.522,.049,7.5,15.8,11.8,10.5,2.0,0.8,8.0,13.0,1.1,1.2,2.2,.116,-1.0,0.4,-0.6,0.3,2024
720,550,Malik Williams,C,25,TOR,1,31,-2.7,.000,.286,.000,3.6,15.1,9.3,3.7,1.6,5.6,12.5,11.1,-0.2,0.0,-0.1,-0.205,-10.9,-1.6,-12.5,-0.1,2024
721,551,Mark Williams,C,22,CHO,19,508,22.4,.675,.000,.424,16.4,25.0,20.6,6.8,1.6,3.7,8.7,17.0,1.5,0.5,2.1,.198,1.5,-0.8,0.7,0.3,2024
722,552,Patrick Williams,PF,22,CHI,43,1174,11.0,.553,.412,.184,4.4,12.0,8.1,7.8,1.7,2.9,12.8,16.7,0.1,1.1,1.1,.047,-2.2,-0.1,-2.3,-0.1,2024
723,553,Robert Williams,C,26,POR,6,119,17.2,.684,.000,.346,10.0,27.7,18.3,6.3,2.9,5.3,18.9,13.3,0.1,0.2,0.4,.144,-2.2,2.8,0.6,0.1,2024
724,554,Vince Williams Jr.,SG,23,MEM,52,1436,12.8,.597,.551,.343,4.5,18.9,11.4,18.0,1.6,2.2,17.4,15.9,1.0,1.7,2.7,.091,-1.7,1.0,-0.8,0.4,2024
725,555,Ziaire Williams,SF,22,MEM,51,1038,9.3,.511,.500,.198,3.7,16.4,9.8,11.1,1.7,0.8,13.8,19.8,-1.0,1.1,0.1,.007,-4.1,-0.4,-4.5,-0.7,2024
726,556,Zion Williamson,PF,23,NOP,65,2032,22.8,.618,.014,.463,6.3,14.2,10.3,26.6,1.5,1.9,12.9,29.4,4.4,2.6,7.0,.165,3.5,0.5,4.0,3.1,2024
727,557,D.J. Wilson,PF,27,PHI,2,15,31.4,.833,.333,.000,7.4,7.7,7.6,22.5,0.0,12.2,0.0,17.3,0.1,0.0,0.1,.348,15.4,6.9,22.3,0.1,2024
728,558,Jalen Wilson,PF,23,BRK,38,530,10.8,.552,.403,.259,7.8,13.4,10.5,9.8,0.7,0.2,8.8,13.9,0.6,0.3,0.9,.082,-1.7,-1.4,-3.1,-0.1,2024
729,559,Dylan Windler,SF,27,TOT,16,82,13.9,.674,.870,.000,1.3,16.9,9.1,14.5,1.2,0.0,4.2,12.5,0.2,0.0,0.2,.143,0.9,-0.1,0.9,0.1,2024
730,559,Dylan Windler,SF,27,NYK,3,7,15.6,.750,1.000,.000,0.0,16.9,8.4,20.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,.238,3.7,3.8,7.5,0.0,2024
731,559,Dylan Windler,SF,27,LAL,8,28,15.9,.667,.889,.000,0.0,11.8,6.2,28.3,0.0,0.0,0.0,14.0,0.1,0.0,0.1,.192,3.7,-0.5,3.2,0.0,2024
732,559,Dylan Windler,SF,27,ATL,5,47,12.5,.667,.833,.000,2.3,20.0,10.8,5.6,2.1,0.0,7.7,11.6,0.1,0.0,0.1,.099,-1.1,-0.3,-1.5,0.0,2024
733,560,James Wiseman,C,22,DET,57,936,15.5,.661,.008,.328,11.4,23.7,17.4,7.5,0.5,3.2,16.3,16.5,1.2,0.8,2.0,.102,-2.1,-0.9,-3.0,-0.2,2024
734,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2024
735,561,Isaiah Wong,SG,23,IND,1,4,-0.9,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,-0.278,-11.4,-7.6,-19.0,0.0,2024
736,562,Christian Wood,PF,28,LAL,50,872,12.4,.568,.432,.356,5.5,27.2,16.9,7.4,0.9,3.3,14.1,17.7,0.0,1.1,1.1,.061,-2.7,-0.2,-2.9,-0.2,2024
737,563,Delon Wright,PG,31,TOT,44,674,13.0,.482,.335,.249,2.8,10.6,6.6,20.6,3.4,1.3,5.9,13.0,0.5,0.7,1.3,.091,-2.5,2.3,-0.2,0.3,2024
738,563,Delon Wright,PG,31,WAS,33,456,14.1,.497,.311,.238,3.1,11.5,7.2,22.9,3.6,1.4,7.5,13.5,0.4,0.4,0.9,.090,-1.8,2.3,0.5,0.3,2024
739,563,Delon Wright,PG,31,MIA,11,218,10.5,.446,.392,.275,2.1,8.8,5.4,15.9,3.0,0.9,1.7,11.9,0.1,0.3,0.4,.093,-4.0,2.3,-1.7,0.0,2024
740,564,Thaddeus Young,PF,35,TOT,29,407,16.5,.605,.058,.136,11.9,15.7,13.7,18.7,2.5,1.1,10.6,12.9,0.8,0.4,1.2,.142,0.0,0.8,0.8,0.3,2024
741,564,Thaddeus Young,PF,35,TOR,23,350,16.0,.618,.069,.138,9.3,15.4,12.3,19.7,2.5,0.8,10.7,12.7,0.7,0.3,1.0,.135,-0.3,0.8,0.6,0.2,2024
742,564,Thaddeus Young,PF,35,PHO,6,57,19.8,.533,.000,.125,27.7,17.1,22.1,12.1,2.6,3.1,10.6,14.4,0.1,0.1,0.2,.182,1.5,0.9,2.4,0.1,2024
743,565,Trae Young,PG,25,ATL,51,1862,20.3,.581,.464,.403,1.3,7.4,4.3,44.4,1.8,0.5,16.0,30.9,3.8,0.6,4.4,.114,4.9,-2.3,2.6,2.2,2024
744,566,Omer Yurtseven,C,25,UTA,42,406,14.0,.570,.156,.172,14.9,26.8,20.9,7.4,0.6,4.0,17.9,17.3,0.1,0.3,0.4,.053,-2.3,-1.0,-3.3,-0.1,2024
745,567,Cody Zeller,C,31,NOP,40,304,13.1,.482,.050,.633,17.6,22.6,20.1,14.8,1.5,1.6,16.4,13.1,0.3,0.5,0.8,.127,-2.8,0.3,-2.5,0.0,2024
746,568,Ivica Zubac,C,26,LAC,64,1705,19.0,.667,.000,.337,13.5,27.2,20.6,7.4,0.6,4.1,11.6,16.3,4.2,2.1,6.2,.175,0.6,-0.1,0.5,1.1,2024
